company,ltp,market cap(in cr),listing open,listing close,issue type,listing date,issue size (in Cr),issue price (in rupee),qib subscription,hni subscription,retail subscription,total subscription,listing gain %,current gain %,lot size,sector,industry,minimum_investment_rupee,subscription_status,min_price_range,max_price_range,no_of_share,change_in_cffoa,change_in_ebitda,change_in_eps,change_in_net_profit,change_in_npm_percent,change_in_roce_percent,change_in_roe_percent,change_in_debt_to_equity_ratio,CAGR
DMR Hydroengineering,-178.90082683003288,1310.7850716747362,102.72823260280772,184.8962947867131,MainBoard,2019-05-13,-45.71045340494918,154.94964750896236,34.77007588628446,-31.200055022285763,-12.869454663752462,123.84797887625706,-3.3305030786540186,305.1176186078835,12009,PHARMACEUTICALS & BIOTECHNOLOGY,SPECIALTY CHEMICALS,131971,Oversubscribed,162.9510562408611,668.484562447063,18.59744032890749,601.8308757085764,53110.20173890887,-56649.52824582456,-656.7966746748418,42772.277965579495,250.3627155043557,603.7926340388652,36.43481378719784,-26.290366899755384
Sahara Maritime,721.3928409841774,1517.544048206688,89.34655969207412,133.04539846177178,MainBoard,2022-12-02,688.5983555324465,421.05127112555925,166.76292931750223,489.7902316301817,-2.7351493775610276,22.70761020107967,4.162077779242518,206.38390166585188,-275,CEMENT AND CONSTRUCTION,SPECIALTY RETAIL,14851,Oversubscribed,143.17038950437953,64.94041662647152,-1.6769284811760556,-127.88612160073114,24978.067860242834,-17938.048249898155,-657.4421385440513,38626.26915961986,379.18256314240534,-389.46297754911996,-1.6723415525781853,74.6521189466346
Arihant Academy,-137.5397349422468,5395.253432173188,-7.457123397190458,1133.1667440135873,SME,2023-01-12,1207.5887363975962,107.8608561928091,42.9122534152077,148.6795800021132,-20.224185027562882,142.6220243507924,-5.549392908050528,281.30549722146344,4833,CONSUMER DURABLES,INDUSTRIAL MACHINERY,137602,Oversubscribed,85.20166564311363,54.90585114135606,15.940050176713097,-246.12333642689867,42346.42004572749,-36782.987012916,-687.7423339731566,55841.14824179345,194.87765530636855,670.9884846041185,18.93536052723487,-22.046887982406574
Rossari Biotech,71.59694104313,1877.7083856450224,7.267860881572503,269.2897593603656,MainBoard,2021-06-28,1540.725652251079,842.820230313301,-1.985000908459286,38.476960675053874,0.5684962097312116,26.27960181720501,30.904150978099025,896.5684146914884,4175,COMMERCIAL SERVICES & SUPPLIES,CERAMICS,107387,Oversubscribed,54.76392018963755,169.77146342420167,4.718239785542497,62.99803973024351,26840.212136596638,-33623.97273734463,573.5549301546677,22355.623338319478,75.94094032252171,402.34398505486035,-6.014251353829133,54.701575869189206
EMS,-34.89209012117233,1562.8159268617835,59.39738589655532,42.28129566471949,SME,2021-03-26,5215.236122514271,131.9444481852255,1.41242129605926,35.86621094514675,2.7774222787035354,23.02337561039948,154.7926093213287,4245.831777843142,3494,MEDIA,TEXTILES,20814,Oversubscribed,248.35274996422203,83.5174308831545,75.00590931869124,-1229.3888320931308,9008.04246817295,-479.4360271215613,-330.2580027820114,13458.443821767552,50.54007362826276,1205.4351529185633,52.56235846095395,39.78237439306254
Metropolis Healthcare,-171.69554789882204,-31.22909427238767,342.76930974961346,114.42202331266103,MainBoard,2020-10-12,2775.3565629596433,1291.076714240541,40.417881877043435,-2.874534368429196,0.5492613178040582,24.71051633984837,-5.221981450330209,360.57522404742315,-251,SOFTWARE & SERVICES,CONSTRUCTION & ENGINEERING,118219,Oversubscribed,27.703386857005306,138.27286003019637,106.62988970515849,-64.17775036716523,55121.79057068728,-25080.44271022509,-346.34428405632394,46197.56651035104,73.17373635925736,715.984768781704,9.818223922298632,-45.2490413844461
Bonlon Industries,23.497863097269942,18506.91324105828,143.2073865638868,64.9112931512887,SME,2023-04-03,147.35712079441828,154.84804711393826,147.50913358837383,10.937012851744722,332.80712531100266,93.28225723827477,-6.817891124819079,336.16677492818314,3726,CHEMICALS & PETROCHEMICALS,OTHER AGRICULTURAL PRODUCTS,151650,Oversubscribed,943.9152232708585,50.24642975778081,1033.6741154839647,-147.30457465944124,31226.15578644306,23182.64418320142,-259.4500797295431,30321.346800761185,-152.097598403295,104543.82693236624,12.478399181136002,3.910522001562157
Sonu Infratech,1027.96756370972,3306.7180012956396,716.9719638400074,859.0678938562983,SME,2019-05-14,113.01138172792253,687.5063970015715,-6.618853723639994,-29.181322422713833,120.9194739207371,28.450239173250935,2.4477621117924397,608.5701038957429,3167,PHARMACEUTICALS & BIOTECHNOLOGY,IRON & STEEL PRODUCTS,133636,Oversubscribed,67.26191206237954,39.83289759566706,1225.2399331515094,301.8556400651751,10646.90173488372,-35904.84214952081,2017.7005353309466,-2877.294157606906,180.56194453634205,169.93291507924718,66.06871793894385,-31.570060560884933
Sailani Travels,-7.692770163102338,1866.9873714627984,18.50475831962816,118.22900718215428,MainBoard,2021-03-15,-8.910999087322981,123.0554154967293,37.42258491292371,-36.27994790896135,-17.80949591634736,146.2718941727829,-5.2890600143590785,343.54673791673895,98,TEXTILES APPARELS & ACCESSORIES,IT SOFTWARE PRODUCTS,140935,Oversubscribed,354.1388751119415,140.96673337008892,96.67468158216508,-54.150529669689824,37636.289331862485,-63485.801090515735,-684.3647665746477,65454.19453609337,275.77519887739976,1351.9871055675858,46.06200710001311,16.517845264643995
Ami Organics,-137.55748967869783,3669.9404616670554,297.0419340715641,774.070187368266,SME,2023-03-23,193.58773443929257,243.22550333184387,42.5230760834501,-25.775382777642033,-1.6831651238722305,103.41081709539371,33.47777699722624,968.0091521249916,-278,DIVERSIFIED CONSUMER SERVICES,ASSET MANAGEMENT COS.,147772,Oversubscribed,58.05931278383512,411.12590180047596,102.89521308187622,-40.6101521859948,49642.511274327895,-59118.66763698606,-129.9854529838346,45505.72830183684,129.70125621317877,241.5320289737918,80.33986843480207,-37.846477312969924
Alphalogic Techsys,-126.36335952777854,1712.5022630387928,1.7508716521641503,249.30819338833902,MainBoard,2022-11-21,122.17287317720096,116.32003324291927,38.34166957285426,-11.732253268401614,6.636152711447115,32.0630340362787,-39.674136451447936,370.8412205810986,4378,CONSUMER DURABLES,MISC. COMMERCIAL SERVICES,119847,Oversubscribed,52.9942983285908,108.64025329137829,23.72502469922923,-201.2809822321293,36497.53464190229,-1957.4917829342558,-615.5303561016734,56221.19941616753,-66.07713215763715,982.2832690268995,176.07636153166268,-2.1052040924180844
Scarnose Intl,-184.00277056360187,-903.7843739993004,42.3302127427834,148.64063751232106,SME,2023-04-24,-67.0495834591339,60.592690385733846,38.54053995543726,-46.02002735385096,-15.212672739869708,147.4662207997337,-14.142529749443469,246.1435784333602,2640,COMMERCIAL SERVICES & SUPPLIES,CONTAINERS & PACKAGING,118166,Oversubscribed,241.40450863721,84.43442012578662,8.562121129719998,456.9261509236009,50197.62429722872,-35501.18681716685,-247.2152279233054,53995.81812661785,20.311714432395902,736.2901426909107,123.70405353369131,-15.800594873312173
Timescan Logistics,-74.16259646906754,2846.3212213931356,70.20794728103161,477.5271276639971,SME,2022-09-06,15.768555688524886,169.84593859877089,5.817569467669546,0.481932645725351,95.83958017356927,167.4529695300117,-3.0601610798587853,287.0338610768245,4236,TEXTILES APPARELS & ACCESSORIES,CONSTRUCTION & ENGINEERING,26709,Oversubscribed,70.74520078154016,273.5085022161601,-60.03451732901386,506.96251270850416,43316.48977269838,-1700.0762195011496,-671.9380618247092,35535.632124248536,38.9094538801453,1018.0269037187359,-66.51471742995062,-20.536331863336777
Agni Green Power,-84.71541767920532,2603.290374368438,142.85928680891442,149.7891708782968,SME,2022-09-16,259.94713738576394,81.50369219611392,1.1189019531819895,1.0607210018306938,-17.982357803286398,92.1095316976969,-6.7205334616226295,376.5982856205788,77,PHARMACEUTICALS & BIOTECHNOLOGY,HEALTHCARE FACILITIES,131481,Oversubscribed,134.9146129231489,113.79702062625219,71.04977963872253,-233.55804164274343,54856.07536307427,-31979.92828749124,-513.9220968427281,32847.344923910634,142.68764712902143,615.7485458136432,-66.86180789719559,-65.37602799985129
Vilin Bio Med,-49.75524349514389,538.9463201596373,1925.6027343349037,330.54344837649234,SME,2019-07-15,3512.956624968706,524.8220638178731,35.14566214922053,3.7034886357935295,1.0235380537717882,189.02407568536472,1.1945312062470173,646.9079730755795,1674,SOFTWARE & SERVICES,PHARMACEUTICALS,4917,Oversubscribed,40.54915321028174,85.0196669593381,117.80226243185868,-627.9616523170904,21504.16470387973,-26229.030254431273,-217.66700782525726,8304.643847209905,285.99694881308665,474.69363541775556,362.71316135130724,34.87794571994662
Sangani Hospitals,-8.120871998519576,3409.179535197063,-49.615172948773406,135.50222317935155,SME,2019-05-08,3794.86348540505,87.09325944330766,10.905566236501686,-7.836465436277787,1.1641696816108356,126.13204530500707,-23.827485308080966,986.1360937983778,-171,METALS & MINING,ALUMINIUM AND ALUMINIUM PRODUCTS,121990,Oversubscribed,45.87564199648907,641.2234452242574,96.87710807384548,552.6015321116552,51140.23771391458,-23181.088130160875,-400.97948174950176,47942.45062041847,219.4155881405493,1306.579915669804,73.6065749622905,-29.873613924391208
Krishival Foods,-191.17241502218667,21074.044163130493,550.8767309084445,202.2845192432066,SME,2023-09-13,530.0514240123628,160.90838186448246,15.330580797813688,-8.437415331146457,14.734932233177439,339.99430426847346,7.100654624405365,257.22267706003913,3617,GENERAL INDUSTRIALS,IRON & STEEL PRODUCTS,137700,Oversubscribed,52.995074846554644,70.86724788691107,29.742202550895293,63.26571738906474,37110.35976125149,-14019.564759243209,-102.52030746243979,54781.50735366418,-19.278278855869168,-172.0179465028227,23.458082648307062,-19.9939580463693
Srivari Spices & Foods,-165.5451962250774,216.61124432374248,40.96487158265121,1882.693953958551,SME,2020-03-16,74.5674852961112,109.19782985413224,7.207979872113382,-14.818638593482849,-12.723083990858145,123.8275970132573,11.784850143158602,216.6824139427324,3303,MEDIA,POWER - ELECTRIC UTILITIES,36741,Oversubscribed,49.384500009724206,24.282662987345724,-19.421605054719947,207.4089038733944,29708.146265716783,-37990.02291074653,-608.9116500646206,66673.87747539415,-5.483060213079547,493.47934497871324,-41.65492732733311,-29.376910151625424
Par Drugs & Chemicals,64.71391462418126,4221.896113623432,102.48284673480357,192.67035773458582,SME,2023-09-07,314.00299932829006,364.59944558109794,40.8423760357226,-15.231533808366297,16.91032215728087,340.32172571706224,-10.854304089494425,155.7410915787894,4156,CONSUMER DURABLES,HEALTHCARE FACILITIES,23369,Oversubscribed,114.05879055180563,1631.6957242603153,-10.147726354267036,712.6530431471472,52321.68041828668,-29071.344247526627,-639.024623483149,48540.924781983165,226.3979129060899,439.29565888074717,28.047329536250103,-39.192078671152906
Zeal Global Services,300.4131809955529,2180.547360133571,-46.24690949586575,143.72383657253255,SME,2023-06-13,144.6038777755091,158.56962442999168,40.862457754240296,-42.137123189932026,10.899937281784048,133.414053274609,-3.1653198616855054,320.84572031962983,-232,BANKING AND FINANCE,GEMS & JEWELLERY,16409,Oversubscribed,104.88614027058117,144.25917564414956,-7.90659990421765,-318.8194223573609,52745.39831825957,-45193.93844107922,-424.9146801205517,62027.07405060626,-51.91676851510356,887.1186410291143,88.13898803802482,17.152818316197376
R R Kabel,233.23359182620487,1322.2662074099817,93.10394528580579,154.35067952482456,SME,2023-03-09,788.0755003498742,1036.0269524649823,-2.229705310986942,12.108876092947682,-16.927161610263212,159.58195424107225,-21.436031647849283,628.68037616115,87,COMMERCIAL SERVICES & SUPPLIES,TELECOM EQUIPMENT,36388,Oversubscribed,139.5646032338421,106.38173127962035,54.85814331301165,-426.55403645917454,70301.62111682385,-73564.57779105315,-434.58722927869644,67089.58888308972,30.670942276172603,1028.4781663744639,0.17918978083172377,11.251297298844017
Paragon Fine & Speciality,709.6938265478213,39184.043489050106,122.87922188704792,153.38378686825308,SME,2023-10-03,120.80810980134386,578.3455479670985,35.497040501766136,88.05751922987184,2.8496940813202825,18.854279731923498,5.789583888822017,1489.647527801088,313,FOOD BEVERAGES & TOBACCO,TOURISM,134895,Oversubscribed,512.2271711803935,78.43239589941435,39.00115199118258,-67.10784071203804,27250.30683325293,-35858.748836785126,-1798.2957692172688,42794.58126406343,-321.7003714552984,523.593547620533,-48.835717804092226,-32.26674273110168
AB Infrabuild,-44.786760820861204,943.9442848581864,38.13844790865327,379.74932920981615,SME,2022-02-21,1655.7703364653755,128.9649932855939,63.77196236699797,41.01014081476767,-28.92220159272219,20.4311418858925,43.32078066216379,817.1201447711983,1181,FMCG,PHARMACEUTICALS,35891,Oversubscribed,240.0234886084416,1307.0075761610763,40.8901649943621,-289.6711567949581,52316.154476495896,-44662.9925596818,-498.95503124687855,51647.32578315755,312.1001392721496,535.8113969898568,16.568031627869836,-1.7713776841094573
SBL Infratech,63.05887785262339,-332.595719385257,-14.1326129446593,102.412954342289,SME,2023-04-13,1443.4865508428493,102.96302992289633,86.58210901420063,-2.1731687795143086,-6.7842639112133405,26.654136960413247,18.027952513389366,7376.83941425848,-46,RETAILING,DYES & PIGMENTS,141928,Oversubscribed,33.36643496240538,61.400951241559866,44.7501026468438,222.66909296006241,59781.86154515027,-23051.47699999061,-345.23366868223377,57545.808499136576,-33.027684175593755,1432.4438192149842,-83.20125530250871,-45.444766957286056
Ascensive Educare,-63.29787678649579,727.3990007532793,88.31566361792189,144.22138189866723,SME,2022-10-20,73.26777942991167,155.70089761696656,41.416711584043455,103.19491884351788,-2.5777998272180067,29.89265661915362,-10.260463967305165,1033.0021994141966,-154,SOFTWARE & SERVICES,CONTAINERS & PACKAGING,143855,Oversubscribed,25.661119580707123,107.88949559009023,49.84334178355793,-76.24473087493004,8439.420890417541,-43683.907551299286,-441.41307768944614,49624.4968450297,275.68264483606595,857.5261347103198,50.069313829900246,-60.42481562554353
Mish Designs,-115.80768322655781,-305.73467648400424,80.17936361711013,157.1728090007607,SME,2021-09-15,36.444759295814634,127.43943145124753,131.52410999512375,-4.978910291566959,15.503857624648901,16.772807566018635,58.51153321924839,365.4959807373386,960,FMCG,INDUSTRIAL MACHINERY,136125,Oversubscribed,52.759742561492516,57.890938785411606,10.03000144130215,-235.48736395706482,28526.069287266302,-49301.79315994891,-514.0182438352035,45775.60331509957,184.2583057542394,231.71067176129492,26.611683423305756,-46.57369104596974
Rolex Rings,174.03937185796514,1611.5609722434126,135.7866472769681,483.47842281411465,SME,2020-01-27,58.19295440283075,808.2937655122736,5.3308608731486835,535.6253870245026,-6.041745894521821,237.27826531253672,-11.545459136660998,346.8793042124682,3707,FOOD BEVERAGES & TOBACCO,UTILITIES:NON-ELECTRICAL,140068,Undersubscribed,1102.7710167895575,111.07426968768468,16.42445476492433,488.24741091621553,1429.888073901551,-45980.21498880362,2709.80869675712,-1053.1020874854075,77.27310980924068,35.508433264016205,-7.236888569879863,315.4951248243909
Upsurge Seeds,-128.23629927819235,2257.444942195112,14.989481892472817,154.10619266279934,SME,2021-04-15,-129.74509524355008,155.59415395010492,45.50655720443796,125.13958042163662,-9.736171732497061,16.88818155837613,-12.110210326176503,1100.4714493380502,8033,CEMENT AND CONSTRUCTION,REALTY,24198,Oversubscribed,189.16212564764265,133.5491277370381,69.58705826573738,-210.05962330539217,30004.08759919451,-50971.88253913045,-652.969906763323,53912.4717807965,141.59825284491217,515.6023194874697,113.21309252678279,-47.27243905602752
Ksolves,-67.21991656304864,48.5582698044833,38.90774675049656,119.86733893632942,SME,2021-03-26,184.62638693421968,173.22370158161272,41.349773536465136,-0.5295188464433958,-10.71467036191927,148.00216680518787,3.8334471209121137,609.490485845602,-214,TEXTILES APPARELS & ACCESSORIES,WIRES & CABLES,22482,Oversubscribed,-8.026850370548793,51.472372696936894,7.023638485125524,410.5600232511708,50072.71337189344,-12510.493932894056,-839.7244871223099,61517.91047729385,39.05516689956567,831.1844018298046,-103.20161413319227,-55.43438417450064
Comrade Appliances,-158.85027349424843,6532.53172246095,0.22662619017233965,228.81480490983273,SME,2021-08-23,-24.325235715021687,167.1557211774213,168.98625679123563,-8.909771706259498,26.337056573469315,130.78133677382172,-4.262524689786384,1024.9087646894714,33,CONSUMER DURABLES,CONSTRUCTION & ENGINEERING,16922,Oversubscribed,151.9953422298144,124.70655927681744,54.41333976335762,-371.55599206013477,54007.43033556899,-44329.742734590116,-736.1852757644847,62654.182141228936,250.7621024642816,886.208253946443,90.5730591485264,33.6013778431181
Goblin,-148.04714055374126,-1753.8104324020458,147.957468988401,95.27155901435184,SME,2019-08-20,102.65926772879045,192.0058037987896,38.84288345033426,-14.527033013152025,-2.4496533007260552,156.51455899382356,-6.4842245570912205,344.8855622976552,1096,CHEMICALS & PETROCHEMICALS,SPECIALTY RETAIL,151686,Oversubscribed,-6.326098633215317,98.3434852197449,47.51124506606177,58.699538394501005,29009.377008746946,-25080.725081822377,-642.8921142034072,47138.22864628505,186.55214191291537,936.1070341408632,32.86259326536162,-4.991499160268409
